Time,V1,V2,V3,V4,V5
54.3500,3.4346,3.1714,4.0227,7.3260,-0.4046
54.4000,3.7101,4.2381,4.8162,6.4861,-0.2800
54.4500,3.9334,5.4345,5.4552,5.2743,-0.2583
54.5000,4.1138,6.7123,5.7087,3.6725,-0.2057
54.5500,4.2802,7.9375,5.2972,1.8603,0.0055
54.6000,4.5315,8.9138,4.0259,0.2533,0.3689
54.6500,4.9579,9.4393,1.9624,-0.6530,0.7087
54.7000,5.5113,9.3430,-0.4702,-0.5457,0.9152
54.7500,6.0949,8.5183,-2.6414,0.4850,1.2413
54.8000,6.7025,6.9008,-4.1037,1.8675,2.1525
54.8500,7.2178,4.4154,-4.7974,2.7701,3.7855
54.9000,7.2456,1.1802,-4.7934,2.5740,5.6338
54.9500,6.4851,-2.1399,-4.0367,1.3533,6.8789
55.0000,5.1296,-4.6275,-2.5617,-0.0344,7.2281
55.0500,3.5390,-5.9000,-0.8020,-0.6578,7.1467
55.1000,1.8229,-6.1705,0.5839,-0.2648,7.1120
55.1500,-0.0414,-5.7531,1.1486,0.7425,7.1447
55.2000,-1.9332,-4.7856,0.9044,1.7517,7.0502
55.2500,-3.5349,-3.3042,0.2922,2.3832,6.7468
55.3000,-4.5489,-1.4586,-0.0984,2.6850,6.2897
55.3500,-4.9091,0.4149,0.1163,2.9271,5.7257
55.4000,-4.7723,1.9462,0.9789,3.2687,5.0255
55.4500,-4.3714,2.9096,2.2962,3.6554,4.1210
55.5000,-3.8847,3.2673,3.7885,3.9214,2.9771
55.5500,-3.3855,3.1153,5.1868,3.9141,1.6551
55.6000,-2.8714,2.6265,6.2974,3.5713,0.3288
55.6500,-2.3292,2.0097,7.0473,2.9437,-0.7824
55.7000,-1.7778,1.4569,7.4829,2.1564,-1.5178
55.7500,-1.2606,1.0897,7.7091,1.3417,-1.8301
55.8000,-0.8125,0.9455,7.8207,0.5964,-1.7626
55.8500,-0.4354,1.0046,7.8708,-0.0227,-1.3997
55.9000,-0.0981,1.2290,7.8760,-0.4893,-0.8343
55.9500,0.2488,1.5883,7.8311,-0.8024,-0.1536
56.0000,0.6565,2.0648,7.7183,-0.9843,0.5669
56.0500,1.1692,2.6479,7.5082,-1.0764,1.2686
56.1000,1.8228,3.3225,7.1536,-1.1288,1.9121
56.1500,2.6461,4.0549,6.5846,-1.1827,2.4714
56.2000,3.6535,4.7723,5.7112,-1.2500,2.9206
56.2500,4.8231,5.3402,4.4555,-1.2940,3.2226
56.3000,6.0665,5.5571,2.8272,-1.2309,3.3451
56.3500,7.2284,5.2052,1.0167,-0.9789,3.3155
56.4000,8.1493,4.1622,-0.6031,-0.5593,3.2625
56.4500,8.7354,2.4996,-1.6298,-0.1444,3.3360
56.5000,8.9516,0.5011,-1.8118,0.0816,3.5578
56.5500,8.7929,-1.4042,-1.1270,0.1611,3.8372
56.6000,8.2804,-2.8218,0.1935,0.4032,4.1506
56.6500,7.4172,-3.6003,1.7084,1.1386,4.5753
56.7000,6.1366,-3.8592,2.9391,2.4718,5.1108
56.7500,4.3468,-3.8091,3.5518,4.2280,5.5550
56.8000,2.1012,-3.5585,3.4289,6.0248,5.5815
56.8500,-0.2388,-3.0921,2.7011,7.4349,4.9647
56.9000,-2.1250,-2.4196,1.7337,8.2442,3.7768
56.9500,-3.1931,-1.6808,0.9294,8.5632,2.3206
57.0000,-3.4234,-1.0588,0.4849,8.6361,0.8978
57.0500,-2.9936,-0.6361,0.3697,8.6275,-0.2957
57.1000,-2.1228,-0.3582,0.4740,8.5911,-1.1470
57.1500,-1.0242,-0.1015,0.7250,8.5277,-1.6068
57.2000,0.1060,0.2390,1.1043,8.4244,-1.6991
57.2500,1.1166,0.7103,1.6135,8.2654,-1.5197
57.3000,1.9300,1.3146,2.2462,8.0293,-1.2062
57.3500,2.5426,2.0433,2.9814,7.6811,-0.8933
57.4000,2.9976,2.8989,3.7819,7.1607,-0.6761
57.4500,3.3452,3.8946,4.5802,6.3796,-0.5856
57.5000,3.6113,5.0332,5.2520,5.2430,-0.5781
57.5500,3.7938,6.2696,5.5963,3.7182,-0.5438
57.6000,3.9086,7.4825,5.3603,1.9415,-0.3618
57.6500,4.0459,8.4972,4.3476,0.2696,-0.0113
57.7000,4.3235,9.1465,2.5670,-0.8352,0.3587
57.7500,4.7455,9.3009,0.3251,-1.0282,0.5770
57.8000,5.2168,8.8810,-1.8398,-0.2633,0.7461
57.8500,5.7237,7.8552,-3.4415,1.1134,1.2729
57.9000,6.2866,6.1665,-4.3311,2.4468,2.4922
57.9500,6.7030,3.7396,-4.6303,3.0729,4.2947
58.0000,6.5707,0.7461,-4.4234,2.6538,6.0963
58.0500,5.6979,-2.1670,-3.6600,1.4307,7.2383
58.1000,4.3274,-4.2592,-2.4020,0.1570,7.5881
58.1500,2.7954,-5.2798,-0.9998,-0.4786,7.5564
58.2000,1.2297,-5.4171,0.0891,-0.3227,7.5223
58.2500,-0.3473,-4.9166,0.5942,0.3278,7.5400
58.3000,-1.8326,-3.9120,0.5703,1.0617,7.4987
58.3500,-3.0168,-2.4932,0.3399,1.6375,7.3262
58.4000,-3.7173,-0.8338,0.2923,2.0722,7.0217
58.4500,-3.9073,0.7933,0.6728,2.5057,6.5895
58.5000,-3.7156,2.1269,1.5135,3.0160,5.9986
58.5500,-3.3296,3.0229,2.7010,3.5562,5.1926
58.6000,-2.8934,3.4666,4.0645,3.9946,4.1272
58.6500,-2.4615,3.5266,5.4232,4.1736,2.8246
58.7000,-2.0199,3.3202,6.6135,3.9645,1.4196
58.7500,-1.5519,3.0003,7.5248,3.3252,0.1485
58.8000,-1.0887,2.7213,8.1284,2.3294,-0.7411
58.8500,-0.6893,2.5813,8.4599,1.1438,-1.0951
58.9000,-0.3674,2.6017,8.5715,-0.0264,-0.8928
58.9500,-0.0488,2.7697,8.5001,-0.9966,-0.2306
59.0000,0.3956,3.0860,8.2586,-1.6577,0.7140
59.0500,1.0799,3.5605,7.8282,-2.0061,1.7327
59.1000,2.0593,4.1713,7.1508,-2.1244,2.6425
59.1500,3.3233,4.8274,6.1337,-2.1180,3.3185
59.2000,4.7921,5.3489,4.6916,-2.0428,3.6892
59.2500,6.3021,5.4807,2.8484,-1.8705,3.7321
59.3000,7.6285,4.9803,0.8545,-1.5394,3.5126
59.3500,8.5886,3.7702,-0.8365,-1.0781,3.2123
59.4000,9.1326,2.0246,-1.7937,-0.6537,3.0205
59.4500,9.3070,0.1165,-1.8202,-0.4096,2.9839
59.5000,9.1825,-1.5218,-0.9927,-0.2622,3.0515
59.5500,8.8207,-2.5800,0.3839,0.0641,3.2336
59.6000,8.2411,-3.0068,1.8830,0.8054,3.6035
59.6500,7.3956,-2.9803,3.1336,2.0148,4.1636
59.7000,6.1864,-2.7444,3.9384,3.5910,4.7781
59.7500,4.5428,-2.4508,4.2577,5.3434,5.1948
59.8000,2.5553,-2.1097,4.1502,7.0204,5.1143
59.8500,0.5780,-1.6804,3.7693,8.3641,4.3277
59.9000,-0.8845,-1.2133,3.3424,9.2297,2.8772
59.9500,-1.4639,-0.8408,3.0409,9.6364,1.0788
